Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
1343504727,98980MC,NY,COM,06/26/2013,37,VAN,DODGE,P,13610,34890,34910,0,0018,18,420,905822,0420,0000,0631P,,NY,F,1755,BWAY,,0,408,E2,,YYYYYBB,0600P,0000A,WT,0,2005,-,0,,,,,,,,,,,,,
1343504739,41477JM,NY,COM,06/26/2013,37,VAN,FORD,P,34850,10610,13610,0,0018,18,420,905822,0420,0000,0637A,,NY,O,205,W 54 ST,,0,408,D,,YYYYYBB,0600P,0200A,WT,0,1988,-,0,,,,,,,,,,,,,
1343545468,WS264F,NJ,PAS,07/07/2013,20,SUBN,CHEVR,P,34670,10910,11010,0,0018,18,420,910683,0420,0000,0625P,,NY,F,414,W 45 ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1343545705,53WZ24,MA,PAS,07/06/2013,14,SDN,SUBAR,P,27590,29890,31490,0,0007,7,420,937335,0420,0000,1208A,,NY,F,145,ORCHARD ST,,0,408,D,,BBBBYYY,1100P,0600A,GY,0,0,-,0,,,,,,,,,,,,,
1343546953,GDN6057,NY,PAS,07/06/2013,21,SDN,TOYOT,P,25090,21690,13810,20141107,0007,7,420,928202,0420,0000,1218A,,NY,O,67,LUDLOW ST,,0,408,C,,BYBYBYY,1200A,0300A,BLU,0,2004,-,0,,,,,,,,,,,,,
1343547143,PFZ4107,GA,PAS,07/07/2013,74,SDN,TOYOT,P,21690,25090,20390,0,0007,7,420,935535,0420,0000,1211A,,NY,F,345,GRAND  ST,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,,,,,,,,,
1343547210,HKL7650,PA,PAS,07/08/2013,74,SUBN,R ROV,P,21990,32990,33690,0,0006,6,420,935535,0420,0000,0820P,,NY,F,84,GROVE ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,,,,,,,,,
1343547349,97014JE,NY,COM,07/08/2013,20,DELV,GMC,P,45090,32590,31990,0,0006,6,420,936914,0420,0000,0543P,,NY,F,114,W HOUSTON ST,,0,408,E2,,YYYYYBB,0800A,0600P,BROWN,0,1988,-,0,,,,,,,,,,,,,
1343547362,62673JM,NY,COM,07/08/2013,14,DELV,GMC,P,15210,21990,33690,0,0006,6,420,936914,0420,0000,0621P,,NY,O,35,CHRISTOPHER ST,,0,408,J6,,BBBBBBB,ALL,ALL,BROWN,0,1988,-,0,,,,,,,,,,,,,
1343547507,XHN2092,VA,PAS,07/14/2013,74,SDN,SMART,P,33390,12510,13210,0,0006,6,430,936914,0430,0000,0653P,,NY,O,735,WASHINGTON ST,,0,408,J2,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,,,,,,,,,
1343591703,XM596N,NJ,PAS,07/25/2013,46,TRLR,MITSU,T,0,40404,40404,0,0019,19,0,352017,0NIC,0000,1215P,,NY,O,1205,EAST 2ND AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1344180905,T634914C,NY,PAS,08/04/2013,19,SDN,LINCO,P,59990,18240,68090,20140331,110,110,110,934769,0110,0000,0855P,,Q,F,90-15,QUEENS BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,,,,,,,,,
1344180917,T624775C,NY,PAS,08/04/2013,19,SDN,LINCO,P,59990,18240,68090,20130831,110,110,110,934769,0110,0000,0858P,,Q,F,90-15,QUEENS BLVD,,0,408,D3,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,,,,,,,,,
1344188114,GDB3728,NY,PAS,08/10/2013,40,SDN,CHEVR,P,0,0,0,20150113,110,110,110,933244,0110,0000,1007A,,Q,,,C/O LAMONT AVE,ELBERTSON ST,0,408,L4,,BBBBBBB,ALL,ALL,BLUE,0,2006,-,6,,,,,,,,,,,,,
1344255875,GFH6201,NY,PAS,07/19/2013,20,SDN,BMW,X,0,40404,40404,20150326,100,100,835,190,0835,0000,1135P,,Q,,,ALBANERS WEST,,0,408,D,,BBBBBBB,1100P,0500A,BLACK,0,2004,-,0,,,,,,,,,,,,,
1344255899,8AK5490,MD,PAS,07/20/2013,20,SDN,INFIN,X,0,40404,40404,20140108,100,100,835,190,0835,0000,1257A,,Q,,,RIIS PARK MAIN LOT,,0,408,F3,,BBBBBBB,1200A,0600A,GRAY,0,2004,-,0,,,,,,,,,,,,,
1344255917,GGL7116,NY,PAS,07/25/2013,20,SDN,NISSA,X,0,40404,40404,20140930,100,100,835,190,0835,0000,1114P,,Q,,,ALBANERS WEST,,0,408,D,,BBBBBBB,1100P,0500A,WHT,0,2013,-,0,,,,,,,,,,,,,
1344255930,XMS9904,VA,PAS,07/20/2013,20,SUBN,FORD,X,0,40404,40404,0,100,100,835,190,0835,0000,0110A,,Q,,,RIIS PARK MAIN LOT,,0,408,J3,,BBBBBBB,1200A,0600A,RED,0,1999,-,0,,,,,,,,,,,,,
1344256879,JFS7504,PA,PAS,07/22/2013,20,SUBN,VOLVO,X,73480,24680,32600,20140188,0069,69,835,219,0835,0000,0216A,,K,,2200,ROCKAWAY PKWY,,0,408,D5,,BBBBBBB,0200A,0800A,BLACK,0,2004,-,0,,,,,,,,,,,,,
1344256909,GGD4763,NY,PAS,07/24/2013,24,SUBN,MAZDA,X,0,0,0,20150520,0063,63,835,219,0835,0000,0123A,,K,,,FLOYD BENNETT FIELD,1000  N/O NYPD DRIVE,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,,,,,,,,,
1344261826,GAA1620,NY,PAS,07/27/2013,24,P-U,FORD,X,0,11310,0,20140605,122,122,835,525,0835,0000,0902A,,R,,,BOAT LAUNCH PKG LOT,GREAT KILLS PARK,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,,,,,,,,,
1344266654,62SXWX,FL,PAS,07/20/2013,74,SDN,,X,40930,97430,0,20130126,0063,63,835,165,0835,0000,0425P,1625P,K,,3159,FLATBUSH AVE,FLOYD BENNETT FIELD,20130720,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2009,-,0,,,,,,,,,,,,,
1344355274,YAJ33C,NJ,PAS,08/11/2013,40,SDN,HONDA,P,31190,37430,37450,0,0034,34,162,951691,0162,0000,0800P,0758P,NY,F,1483,SAINT NICHOLAS AVE,,20130811,408,E2,,BBBBBBB,ALL,ALL,SILVR,0,0,-,0,,,,,,,,,,,,,
1344408620,GEL4241,NY,PAS,08/03/2013,46,SUBN,GMC,X,10010,19330,19350,20150519,0025,25,25,946215,0025,0000,0509P,,NY,F,2337,1ST AVE,,0,408,E1,,BBBBBBB,ALL,ALL,RD,0,2004,-,0,,,,,,,,,,,,,
1344408643,GDW4388,99,PAS,07/27/2013,46,SDN,ACURA,P,19270,24890,10210,20150116,0025,25,25,946215,0025,0000,0410P,,NY,F,186,E 116 STREET,,0,408,K6,,BBBBBBB,ALL,ALL,GR,0,2002,-,0,,,,,,,,,,,,,
1344444600,GHN8754,NY,PAS,08/19/2013,40,VAN,,P,42820,26760,48220,20150812,0044,44,44,938587,0044,0000,0810P,,BX,O,1400,JEROME AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,,,,,,,,,,,,,
1344471316,T620782C,NY,PAS,07/31/2013,20,SUBN,TOYOT,P,26610,17240,36420,20130810,0044,44,44,941398,0044,0000,0930P,,BX,F,150,E 165 ST,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,,,,,,,,,,,,,
1344471341,GBX9965,NY,PAS,08/05/2013,70,SDN,CADIL,P,20020,26640,26670,20130530,0044,44,44,941398,0044,0000,1030P,,BX,F,1120,CLAY AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,,,,,,,,,
1344471353,ZDC4132,PA,PAS,08/22/2013,67,TRUC,GMC,P,0,40404,40404,0,,0,44,941398,0044,0000,0930P,,BX,,1386,NELSON AVE,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1344472904,GCP7261,99,PAS,08/14/2013,20,SDN,HONDA,P,19920,42820,72720,20141002,0044,44,44,948605,0044,0000,0439P,0435P,BX,F,12,E CLARKE PL,,20130814,408,A1,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,,,,,,,,,
1344472928,M31CVY,NJ,PAS,07/28/2013,46,SDN,HONDA,P,19920,42820,72720,20150331,0044,44,44,948605,0044,0000,0502P,,BX,F,30,E. CLARKE PL,,0,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,1998,-,0,,,,,,,,,,,,,
1344474901,GFZ5418,NY,PAS,08/01/2013,40,SDN,CHEVR,P,0,40404,40404,20150626,0044,44,44,950257,0044,0000,0425A,,BX,F,1139,NELSON,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1344474925,T621665C,NY,PAS,08/06/2013,40,SDN,TOYOT,X,64620,49220,26760,20130930,0044,44,44,950257,0044,0000,0155A,,BX,F,1358,SHERIDAN AVE,,0,408,N8,,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,,,,,,,,,,,,,
1344486095,GAV5478,NY,PAS,08/01/2013,40,SUBN,ROVER,P,64620,26730,49220,20140815,0044,44,163,952553,0163,0000,1120P,,BX,O,1310,SHERIDAN AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,,,,,,,,,
1344490300,PHB7559,GA,PAS,08/22/2013,40,SDN,INFIN,P,28230,77150,10620,0,0047,47,163,951653,0163,0000,1025P,,BX,F,752,E 220 ST,,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,2008,-,2,,,,,,,,,,,,,
1344490323,GFP9436,NY,PAS,07/18/2013,40,SDN,HONDA,P,16120,26820,26850,20150509,0042,42,163,951653,0163,0000,1004P,,BX,O,1558,BRYANT AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,,,,,,,,,
1344491133,T606686C,NY,SRF,07/21/2013,40,SDN,TOYOT,P,61490,50120,26670,20140331,0044,44,163,951717,0163,0000,0130A,,BX,O,1184,RIVER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2009,-,0,,,,,,,,,,,,,
1344491534,GEX3985,NY,PAS,07/20/2013,40,SDN,HYUND,P,40620,29620,23800,20130809,0049,49,163,950656,0163,0000,0650A,,BX,F,1515,HONE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2004,-,5,,,,,,,,,,,,,
1344491558,GFZ5010,NY,PAS,08/12/2013,40,SDN,NISSA,P,7720,49820,15620,20150618,0049,49,163,950656,0163,0000,0305A,,BX,O,834,ADEE AVENUE,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0,1996,-,5,,,,,,,,,,,,,
1344492691,X98CYC,NJ,PAS,08/04/2013,40,SUBN,FORD,P,43020,40404,40404,0,0044,44,163,951812,0163,0000,0227A,,BX,F,1434,JESUP PL,,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,0,-,4,,,,,,,,,,,,,
1344497410,GBV9931,NY,PAS,08/18/2013,46,SUBN,ROVER,P,74210,78550,53620,0,0044,44,44,948415,0044,0000,0940P,,BX,F,90,W 165 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,,,,,,,,,
1344575432,J6Z9445,PA,PAS,08/07/2013,46,VAN,DODGE,P,36990,11710,13610,0,0033,33,162,951689,0162,0000,0839P,,NY,F,580,W 161 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,,,,,,,,,
1344575444,GEL1593,NY,PAS,08/07/2013,46,SDN,HONDA,P,36990,11710,13610,20150213,0033,33,162,951689,0162,0000,0920P,,,F,580,W 161 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,,,,,,,,,
1344575780,GEL4568,NY,PAS,08/11/2013,40,SUBN,HONDA,P,0,0,0,20150605,0034,34,162,952155,0162,0000,0914P,0914P,NY,O,,C/O WEST 182ND ST,WADSWORTH,0,408,E1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,,,,,,,,,
1344576989,HDX4630,PA,PAS,08/11/2013,46,SUBN,JEEP,P,12010,37230,37240,0,0033,33,162,951950,0162,0000,0254A,,NY,F,176,AUDUBON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,,,,,,,,,
1344595522,41RU64,NY,PAS,07/26/2013,71,MCY,KAWAS,P,0,40404,40404,20140430,0034,34,34,946185,0034,0000,1000P,,NY,F,227,DYCKMAN,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2012,-,0,,,,,,,,,,,,,
1344595534,GGV3116,NY,PAS,07/20/2000,71,SUBN,BMW,P,0,40404,40404,20150521,0034,34,34,946185,0034,0000,1025P,,NY,F,233,DYCKMAN,,0,408,J6,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,,,,,,,,,
1344604328,GGY4846,NY,PAS,07/19/2013,98,SDN,HONDA,P,28390,29690,16910,20130826,0034,34,34,934052,0034,0000,1200A,,NY,F,8,PAYSON AV,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,,,,,,,,,
1344617748,55038MB,NY,COM,08/07/2013,46,VAN,WORKH,P,25690,35990,36010,0,0028,28,28,944235,0028,0000,1241P,,NY,O,272,MANHATTAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2011,-,0,,,,,,,,,,,,,
1344617876,63114JM,NY,COM,07/23/2013,46,DELV,GMC,P,10810,36050,36070,0,0028,28,28,945239,0028,0000,1234P,,,F,2119,8TH AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BROWN,0,1990,-,0,,,,,,,,,,,,,
1344617888,864PP2,MA,PAS,07/25/2013,46,SDN,CHEVR,P,36170,26890,24690,0,0028,28,28,945239,0028,0000,1050A,,,F,23,W 120 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,,,,,,,,,
1344617955,62943JM,NY,COM,07/23/2013,46,DELV,,P,10810,36050,36070,0,0028,28,28,945239,0028,0000,1236P,,,F,2121,8TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,1997,-,0,,,,,,,,,,,,,
1344619162,8M80A,NY,OMT,07/25/2013,19,SUBN,FORD,P,36270,10410,24690,20140228,0028,28,28,947107,0028,0000,1205P,,NY,O,81,W 125 ST,,0,408,C3,,BBBBBBB,ALL,ALL,YELLO,0,2010,-,0,,,,,,,,,,,,,
1344664763,PRZ2523,MN,PAS,08/06/2013,48,DELV,MERCU,P,0,0,0,20140228,0013,13,135,926623,0135,0000,0640A,,NY,I,,S/E CO 2ND AVE,E 17 ST,0,408,L2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1344664775,59817JS,NY,COM,08/06/2013,47,VAN,WORKH,P,0,0,0,20140430,0013,13,135,926623,0135,0000,0648A,,NY,I,,N/W CO E 14 ST,1ST AVE,0,408,L2,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,,,,,,,,,
1344682339,VSC9838,NC,PAS,08/03/2013,19,SDN,NISSA,P,63290,22110,55590,20140331,105,105,105,916385,0105,0000,0928A,,Q,F,133-28,SPRINGFIELD BLVD,,0,408,C3,,YYYYYYY,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1344682352,GAD2717,NY,PAS,08/10/2013,19,SDN,NISSA,P,49690,27235,27240,20140721,105,105,105,916385,0105,0000,1111A,,Q,F,251-10,HILLSIDE AVE,,0,408,J6,,YYYYYYY,ALL,ALL,WH,0,2012,-,0,,,,,,,,,,,,,
1344709874,GBN2370,PA,PAS,07/30/2013,19,SDN,FORD,P,51090,26590,26690,0,105,105,105,937850,0105,0000,0832A,,Q,F,215-41,JAMAICA AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1344731715,79970JV,NY,COM,08/08/2013,98,DELV,ISUZU,P,0,0,0,20140117,0040,40,40,971405,0040,0000,0345P,,BX,,,F/O 335 E 1118 ST,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0,1997,-,0,,,,,,,,,,,,,
1344735563,559ZCR,CT,999,07/24/2013,74,SUBN,HONDA,P,65620,40404,40404,0,0040,40,40,950740,0040,0000,0915A,,BX,F,6787,ST ANNS AVE,,0,408,C,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,,,,,,,,,
1344736051,XCLSVE1,VA,PAS,07/26/2013,51,SDN,AUDI,P,56820,25710,25800,0,0040,40,40,934478,0040,0000,1040P,,BX,O,2520,PARK AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,,,,,,,,,
1344736063,G350DV,TX,PAS,07/26/2013,14,SDN,NISSA,P,56820,25710,25800,0,0040,40,40,934478,0040,0000,1145P,,BX,O,2520,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,,,,,,,,,
1344736087,T233581,IL,PAS,08/15/2013,66,TRLR,,P,0,0,0,0,0040,40,40,934478,0040,0000,1010A,,BX,,,N/E C/O E 135 ST,RIDER AVE,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,,,,,,,,,
1344736099,T233581,IL,PAS,08/15/2013,80,TRLR,,P,0,0,0,0,0040,40,40,934478,0040,0000,1010A,,BX,,,N/E C/O E 135 ST,RIDER AV,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,,,,,,,,,
1344736105,3370JH,OK,PAS,08/15/2013,66,TRLR,,P,56820,25710,25800,0,0040,40,40,934478,0040,0000,1015A,,BX,F,2500,PARK AVE,,0,408,D5,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,,,,,,,,,
1344736117,3376JH,IL,PAS,08/15/2013,80,TRLR,,P,56820,25710,25800,0,0040,40,40,934478,0040,0000,1015A,,BX,F,2500,PARK AVE,,0,408,K4,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,,,,,,,,,
1344736129,3370JH,IL,PAS,08/15/2013,14,TRLR,,P,56820,25710,25800,0,0040,40,40,934478,0040,0000,1015A,,BX,F,2500,PARK AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,,,,,,,,,
1344736130,3370JH,IL,PAS,08/15/2013,40,TRLR,,P,56820,25710,25800,0,0040,40,40,934478,0040,0000,1015A,,BX,F,2500,PARK AVE,,0,408,N8,,BBBBBBB,ALL,ALL,WHT,0,0,-,8,,,,,,,,,,,,,
1344736142,JJC0322,PA,PAS,08/23/2013,40,SDN,HONDA,P,0,0,0,20140630,0040,40,40,934478,0040,0000,1220A,,BX,,,N/W C/O E 136 ST,THIRD AV,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,,,,,,,,,
1346112769,XADP51,NJ,PAS,07/26/2013,78,TRLR,WHITE,P,82230,38330,55830,0,0073,73,73,938090,0073,0000,0440A,,K,F,251,STONE AVE,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1346112770,GGS4010,NY,PAS,07/20/2013,14,SUBN,MERCU,P,82430,57230,38130,20150415,0073,73,73,938090,0073,0000,0800A,,K,F,2319,STRAUSS ST,,0,408,J3,,BBBBBBB,ALL,ALL,GREEN,0,1995,-,0,,,,,,,,,,,,,
1346112903,UXH9450,NC,PAS,08/04/2013,74,SUBN,LINCO,P,48330,50830,23130,0,0073,73,73,938090,0073,0000,0813A,,K,O,55,HEGEMAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,,,,,,,,,
1346113531,GCK8645,NY,PAS,07/29/2013,51,SUBN,NISSA,P,75130,73380,65130,20141105,0073,73,165,952283,0165,0000,0256A,,K,F,897,SARATOGA AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,,,,,,,,,
1346113555,TLS66L,NJ,PAS,07/07/2013,40,TRLR,STAR,P,65130,50830,23130,0,0073,73,165,952283,0165,0000,0845P,,K,F,135,NEWPORT ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,3,,,,,,,,,,,,,
1346113592,4174UP,VA,PAS,07/31/2013,99,SUBN,FORD,P,25930,19830,34330,0,0073,73,165,952283,0165,0000,0300A,,K,F,274,CHESTER ST,,0,408,J3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,,,,,,,,,
1346113889,XAGK83,NJ,PAS,08/04/2013,78,TRLR,FRUEH,P,73470,73380,65130,0,0073,73,165,952700,0165,0000,0230A,,K,F,785,ROCKAWAY AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1346114146,42889JM,NY,COM,07/16/2013,46,DELV,WHITE,P,50930,19830,34330,0,0073,73,73,942865,0073,0000,0500P,,K,F,727,HOWARD AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,,,,,,,,,
1346114201,TBU44L,NJ,PAS,07/20/2013,19,DELV,INTER,P,70930,44830,55130,0,0073,73,73,936119,0073,0000,0515P,,K,F,1488,PITKIN AVE,,0,408,J6,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,,,,,,,,,
1346114213,42392JM,NY,COM,07/19/2013,46,VAN,INTER,P,70930,85030,68630,0,0073,73,73,936119,0073,0000,1229P,,K,F,1718,PITKIN AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,,,,,,,,,
1346114225,GAR3259,NY,PAS,07/17/2013,19,SUBN,FORD,P,73470,44330,70930,20141104,0073,73,73,936119,0073,0000,0308P,,K,F,405,ROCKAWAY AVE,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,,,,,,,,,
1346114298,XAGW54,NJ,PAS,07/31/2013,19,TRLR,INTR,P,70930,49230,12430,0,0073,73,73,936119,0073,0000,0144P,,K,F,1585,PITKIN AVE,,0,408,C3,,BBBBBBB,ALL,ALL,YELLO,0,0,-,0,,,,,,,,,,,,,
1346114304,68919JZ,NY,COM,08/02/2013,46,VAN,GMC,P,82230,18830,83730,20141130,0073,73,73,936119,0073,0000,1230P,,K,F,439,STONE AVE,,0,408,J3,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,,,,,,,,,
1346114365,75914MB,NY,COM,07/20/2013,46,DELV,FRUEH,P,50930,38330,83730,0,0073,73,73,936192,0073,0000,0635P,,K,F,602,HOWARD AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,,,,,,,,,
1346114377,X5918B,NJ,PAS,07/30/2013,46,DELV,HUN,P,70930,50830,23130,0,0073,73,73,936192,0073,0000,1230P,,K,F,1629,PITKIN AVE,,0,408,D1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1346114389,GJC7397,NY,PAS,07/30/2013,16,SUBN,DODGE,P,70930,50830,23130,20130903,0073,73,73,936192,0073,0000,1230P,,K,F,1629,PITKIN AVE,,0,408,F1,,YYYYYBB,0800A,0400P,BLK,0,2008,-,0,,,,,,,,,,,,,
1346114407,81113JK,NY,COM,08/06/2013,19,DELV,FRUEH,P,0,40404,40404,20140531,0073,73,73,936192,0073,0000,0350P,,K,F,1704,PITT AVE,,0,408,K4,,BBBBBBB,ALL,ALL,WHT,0,1996,-,0,,,,,,,,,,,,,
1346114572,WWK7233,VA,PAS,07/31/2013,24,SDN,LINCO,P,68630,32600,70930,0,0073,73,73,934442,0073,0000,0448P,,K,F,80,OSBORN ST,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,,,,,,,,,
1346114584,HRK8928,PA,PAS,07/31/2013,24,SUBN,FORD,P,68630,32600,70930,0,0073,73,73,934442,0073,0000,0451P,,K,F,80,OSBORN ST,,0,408,D5,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,,,,,,,,,
1346114596,GDP3822,NY,PAS,07/31/2013,24,SUBN,CHEVR,P,38330,73470,72730,20150102,0073,73,73,934442,0073,0000,0459P,,K,F,1548,E NEW YORK AVE,,0,408,D5,,BBBBBBB,ALL,ALL,GOLD,0,2001,-,0,,,,,,,,,,,,,
1346114602,JGE6711,PA,PAS,07/31/2013,24,VAN,DODGE,P,38330,73470,72730,0,0073,73,73,934442,0073,0000,0504P,,K,F,1548,E NEW YORK AVE,,0,408,D5,,BBBBBBB,ALL,ALL,GOLD,0,0,-,0,,,,,,,,,,,,,
1346114614,XCV4316,VA,PAS,07/31/2013,20,SUBN,GMC,P,82230,83430,59630,0,0073,73,73,934442,0073,0000,0711P,,K,I,,REAR OF 15 STONE AVE,,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1346114638,54087MB,NY,COM,07/31/2013,78,VAN,FORD,P,51430,73470,82230,20131031,0073,73,73,934442,0073,0000,1113P,,K,F,142,HULL ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,,,,,,,,,,,,,
1346114651,65658MD,NY,COM,08/05/2013,78,VAN,FORD,P,51430,73470,82230,20150630,0073,73,73,934442,0073,0000,1107P,,K,F,142A,HULL ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1346114663,54087MB,NY,COM,08/07/2013,78,VAN,FORD,X,51430,73470,82230,20131031,0073,73,73,934442,0073,0000,1105P,,K,F,178,HULL ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,,,,,,,,,,,,,
1346114730,T630208C,NY,PAS,07/10/2013,71,SDN,LINCO,P,12430,57230,48330,20131130,0073,73,165,952551,0165,0000,0220A,,K,O,532,AMBOY ST,,0,408,J3,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,,,,,,,,,
1346114754,HJN3177,PA,PAS,07/11/2013,24,SDN,NISSA,P,85030,32600,70930,0,0073,73,165,952551,0165,0000,1015P,,K,F,61,THATFORD AVE,,0,408,D3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,,,,,,,,,
1346114778,GARZ068,NY,PAS,07/11/2013,24,SDN,CHEVR,P,38330,72730,80430,20140701,0073,73,165,952551,0165,0000,1030P,,K,F,1545,EAST NEW YORK AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GREY,0,2004,-,0,,,,,,,,,,,,,
1346114791,GEF9152,NY,PAS,08/02/2013,40,SDN,TOYOT,P,85030,57230,48330,20150424,0073,73,165,952551,0165,0000,1130P,,K,F,541,THATFORD ST,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2004,-,6,,,,,,,,,,,,,
